incidentType,state,county,incidentCount,FEMA$
Severe Storm(s),Missouri,Cole,24,33268.26
Severe Storm(s),Missouri,Cooper,9,14000.824444444446
Severe Storm(s),Missouri,Crawford,9,118656.89777777779
Severe Storm(s),Missouri,Dade,11,280526.65818181814
Severe Storm(s),Missouri,Dallas,18,174974.6433333333
Severe Storm(s),Missouri,Daviess,74,37182.60986486486
Severe Storm(s),Missouri,DeKalb,12,20342.190000000002
Severe Storm(s),Missouri,Dent,10,95867.85699999999
Severe Storm(s),Missouri,Douglas,10,202009.78899999996
Severe Storm(s),Missouri,Dunklin,47,269420.8019148936
Severe Storm(s),Missouri,Franklin,6,63160.57
Severe Storm(s),Missouri,Gasconade,5,28725.526
Severe Storm(s),Missouri,Gentry,34,31280.329117647056
Severe Storm(s),Missouri,Greene,22,158559.6259090909
Severe Storm(s),Missouri,Grundy,18,127530.9783333333
Severe Storm(s),Missouri,Harrison,43,72300.27372093023
Severe Storm(s),Missouri,Henry,44,9442.077500000001
Severe Storm(s),Missouri,Hickory,10,34265.344
Severe Storm(s),Missouri,Holt,52,54043.74384615383
Severe Storm(s),Missouri,Howard,33,52537.518787878784
Severe Storm(s),Missouri,Howell,17,223330.45176470588
Severe Storm(s),Missouri,Iron,17,74800.40235294116
Severe Storm(s),Missouri,Jackson,13,135639.44538461536
Severe Storm(s),Missouri,Jasper,27,4332047.963333333
Severe Storm(s),Missouri,Jefferson,42,68773.92238095238
Severe Storm(s),Missouri,Johnson,19,40305.75368421053
Severe Storm(s),Missouri,Knox,10,87791.11600000001
Severe Storm(s),Missouri,Laclede,26,170792.85692307694
Severe Storm(s),Missouri,Lafayette,26,109262.87769230771
Severe Storm(s),Missouri,Lawrence,30,234849.14633333337
Severe Storm(s),Missouri,Lewis,50,63050.6204
Severe Storm(s),Missouri,Lincoln,60,63039.92899999999
Severe Storm(s),Missouri,Linn,31,118007.23935483866
Severe Storm(s),Missouri,Livingston,57,32910.29210526316
Severe Storm(s),Missouri,Macon,24,67301.69166666668
Severe Storm(s),Missouri,Madison,19,150037.0152631579
Severe Storm(s),Missouri,Maries,15,67134.83933333332
Severe Storm(s),Missouri,Marion,38,189721.8478947369
Severe Storm(s),Missouri,McDonald,27,84137.18814814814
Severe Storm(s),Missouri,Mercer,9,202314.57777777777
Severe Storm(s),Missouri,Miller,39,222131.32769230768
Severe Storm(s),Missouri,Mississippi,37,295654.2191891892
Severe Storm(s),Missouri,Moniteau,6,42669.59500000001
Severe Storm(s),Missouri,Monroe,19,102274.05210526318
Severe Storm(s),Missouri,Montgomery,14,48355.21214285714
Severe Storm(s),Missouri,Morgan,17,24345.822352941177
Severe Storm(s),Missouri,New Madrid,39,116448.73051282055
Severe Storm(s),Missouri,Newton,31,32168.54580645161
Severe Storm(s),Missouri,Nodaway,58,62140.96655172414
Severe Storm(s),Missouri,Oregon,19,106667.09842105262
Severe Storm(s),Missouri,Osage,13,75602.93769230769
Severe Storm(s),Missouri,Ozark,14,310687.29857142863
Severe Storm(s),Missouri,Pemiscot,30,433153.0493333334
Severe Storm(s),Missouri,Perry,20,172632.4055
Severe Storm(s),Missouri,Pettis,26,17549.990769230768
Severe Storm(s),Missouri,Phelps,10,337246.42199999996
Severe Storm(s),Missouri,Pike,37,81143.57297297298
Severe Storm(s),Missouri,Platte,22,233463.9245454546
Severe Storm(s),Missouri,Polk,26,68118.86076923077
Severe Storm(s),Missouri,Pulaski,26,273064.4284615384
Severe Storm(s),Missouri,Putnam,69,45659.01942028985
Severe Storm(s),Missouri,Ralls,14,83137.26000000001
Severe Storm(s),Missouri,Randolph,23,19415.70391304348
Severe Storm(s),Missouri,Ray,78,57430.222435897434
Severe Storm(s),Missouri,Reynolds,15,255944.52066666665
Severe Storm(s),Missouri,Ripley,17,82873.88117647059
Severe Storm(s),Missouri,Saline,38,18194.914473684214
Severe Storm(s),Missouri,Schuyler,12,47850.84916666666
Severe Storm(s),Missouri,Scotland,12,75814.34166666667
Severe Storm(s),Missouri,Scott,63,78212.013015873
Severe Storm(s),Missouri,Shannon,19,189133.06473684212
Severe Storm(s),Missouri,Shelby,25,41981.4628
Severe Storm(s),Missouri,St. Charles,21,166540.21523809526
Severe Storm(s),Missouri,St. Clair,19,14099.78842105263
Severe Storm(s),Missouri,St. Francois,23,48498.747826086954
Severe Storm(s),Missouri,St. Louis,153,69471.04013071892
Severe Storm(s),Missouri,St. Louis (city),8,843201.1612499999
Severe Storm(s),Missouri,Ste. Genevieve,30,77524.00566666668
Severe Storm(s),Missouri,Stoddard,72,47539.27722222221
Severe Storm(s),Missouri,Stone,24,54415.00708333333
Severe Storm(s),Missouri,Sullivan,113,42125.208672566376
Severe Storm(s),Missouri,Taney,46,77389.31239130438
Severe Storm(s),Missouri,Texas,107,57241.42242990652
Severe Storm(s),Missouri,Vernon,89,26026.976292134834
Severe Storm(s),Missouri,Washington,22,81129.71136363636
Severe Storm(s),Missouri,Wayne,17,138587.9617647059
Severe Storm(s),Missouri,Webster,31,254676.59483870966
Severe Storm(s),Missouri,Worth,9,61353.334444444445
Severe Storm(s),Missouri,Wright,19,49409.72052631579
Severe Storm(s),Montana,Big Horn,6,148173.855
Severe Storm(s),Montana,Blaine,2,146581.0
Severe Storm(s),Montana,Broadwater,1,21902.31
Severe Storm(s),Montana,Carbon,2,349389.915
Severe Storm(s),Montana,Carter,7,465133.5914285714
Severe Storm(s),Montana,Cascade,4,303684.82
Severe Storm(s),Montana,Chouteau,3,103599.99666666666
Severe Storm(s),Montana,Custer,2,692069.25
Severe Storm(s),Montana,Daniels,2,98118.87
Severe Storm(s),Montana,Dawson,4,353842.24
Severe Storm(s),Montana,Deer Lodge,1,301361.06
Severe Storm(s),Montana,Fallon,3,170022.16333333333
Severe Storm(s),Montana,Fergus,3,1314627.7266666668
Severe Storm(s),Montana,Flathead,2,165744.33500000002
Severe Storm(s),Montana,Gallatin,3,107960.67
Severe Storm(s),Montana,Garfield,1,181894.79
Severe Storm(s),Montana,Glacier,5,29614.9
Severe Storm(s),Montana,Golden Valley,2,328048.5
Severe Storm(s),Montana,Granite,2,26636.165
Severe Storm(s),Montana,Hill,7,134399.8757142857
Severe Storm(s),Montana,Jefferson,1,301403.32
Severe Storm(s),Montana,Judith Basin,3,434019.7766666668
Severe Storm(s),Montana,Lewis and Clark,3,81323.96999999999
Severe Storm(s),Montana,Liberty,2,58391.255
Severe Storm(s),Montana,Madison,1,124694.96
Severe Storm(s),Montana,McCone,2,81646.70499999999
Severe Storm(s),Montana,Meagher,1,65253.59
Severe Storm(s),Montana,Missoula,2,211352.2
Severe Storm(s),Montana,Musselshell,5,526744.4720000001
Severe Storm(s),Montana,Park,2,124026.48999999999
Severe Storm(s),Montana,Petroleum,3,599788.7666666667
Severe Storm(s),Montana,Phillips,2,113508.305
Severe Storm(s),Montana,Pondera,4,73457.665
Severe Storm(s),Montana,Powder River,1,122758.22
Severe Storm(s),Montana,Powell,2,194035.21500000003
Severe Storm(s),Montana,Prairie,2,188052.55000000002
Severe Storm(s),Montana,Ravalli,1,11091.37
Severe Storm(s),Montana,Richland,2,149108.555
Severe Storm(s),Montana,Roosevelt,5,93824.408
Severe Storm(s),Montana,Rosebud,3,245542.6466666667
Severe Storm(s),Montana,Sheridan,3,65802.72666666667
Severe Storm(s),Montana,Stillwater,1,386125.85
Severe Storm(s),Montana,Sweet Grass,1,1570889.38
Severe Storm(s),Montana,Teton,1,38155.37
Severe Storm(s),Montana,Toole,7,104669.90142857144
Severe Storm(s),Montana,Treasure,1,39623.22
Severe Storm(s),Montana,Valley,8,345748.0775
Severe Storm(s),Montana,Wheatland,2,101129.98000000001
Severe Storm(s),Montana,Wibaux,1,45766.13
Severe Storm(s),Montana,Yellowstone,5,2119281.9639999997
Severe Storm(s),Nebraska,Adams,24,119031.2458333333
Severe Storm(s),Nebraska,Antelope,13,229035.9269230769
Severe Storm(s),Nebraska,Arthur,3,134782.12333333335
Severe Storm(s),Nebraska,Blaine,4,160342.08
Severe Storm(s),Nebraska,Boone,7,77123.99428571427
Severe Storm(s),Nebraska,Box Butte,4,49938.642499999994
Severe Storm(s),Nebraska,Boyd,5,76399.20599999999
Severe Storm(s),Nebraska,Brown,7,66808.10857142857
Severe Storm(s),Nebraska,Buffalo,21,362735.95333333337
Severe Storm(s),Nebraska,Burt,27,35663.785925925935
Severe Storm(s),Nebraska,Butler,9,32940.44333333333
Severe Storm(s),Nebraska,Cass,49,77682.9681632653
Severe Storm(s),Nebraska,Cedar,15,81233.95133333333
Severe Storm(s),Nebraska,Chase,9,85448.38777777778
Severe Storm(s),Nebraska,Cherry,4,294314.4475
Severe Storm(s),Nebraska,Cheyenne,4,48982.0425
Severe Storm(s),Nebraska,Clay,14,26873.442142857144
Severe Storm(s),Nebraska,Colfax,8,171125.86
Severe Storm(s),Nebraska,Cuming,34,16376.719411764705
Severe Storm(s),Nebraska,Custer,59,37530.52
Severe Storm(s),Nebraska,Dakota,13,181290.93153846153
